CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Premise,Total Incidents
2/3/2020,23:27:00,7A,3000 DRUID PARK DR,AUTO THEFT,,NA,612,NORTHWEST,PARK CIRCLE,-76.66039613,39.32389763,,1
2/3/2020,14:20:00,3B,500 N FREMONT AVE,ROBBERY - STREET,Outside,NA,713,WESTERN,HARLEM PARK,-76.63198874,39.29447675,STREET,1
2/3/2020,11:48:00,6C,2500 W FRANKLIN ST,LARCENY,,NA,721,WESTERN,ROSEMONT HOMEOWNERS,-76.6582659,39.29345931,,1
2/3/2020,11:48:00,4E,2500 W FRANKLIN ST,COMMON ASSAULT,,NA,721,WESTERN,ROSEMONT HOMEOWNERS,-76.6582659,39.29345931,,1
2/3/2020,20:00:00,6D,200 CHURCHWARDENS RD,LARCENY FROM AUTO,Outside,NA,523,NORTHERN,HOMELAND,-76.61980459,39.36463661,DRIVEWAY,1
2/3/2020,22:44:00,6E,2100 EDMONDSON AVE,LARCENY,Outside,NA,722,WESTERN,MIDTOWN EDMONDSON,-76.65083988,39.2949465,PARKING LOT-OUTSIDE,1
2/3/2020,21:00:00,6D,200 S COLLINGTON AVE,LARCENY FROM AUTO,Outside,NA,212,SOUTHEAST,UPPER FELLS POINT,-76.58613485,39.28947568,STREET,1
2/3/2020,17:40:00,7C,1300 WESTERN AVE,AUTO THEFT,,NA,941,SOUTHERN,CARROLL - CAMDEN INDUSTRIAL AREA,-76.64434277,39.27135377,,1
2/3/2020,18:00:00,6D,4200 SEIDEL AVE,LARCENY FROM AUTO,,NA,422,NORTHEAST,FRANKFORD,-76.56312277,39.32992554,,1
2/3/2020,13:40:00,6C,2300 FREDERICK AVE,LARCENY,Outside,NA,835,SOUTHWEST,MILL HILL,-76.65435151,39.28418736,GAS STATION,1
2/3/2020,22:00:00,3AJF,3800 MOUNT PLEASANT AVE,ROBBERY - CARJACKING,Outside,FIREARM,223,SOUTHEAST,BALTIMORE HIGHLANDS,-76.56549042,39.29097233,STREET,1
2/3/2020,20:25:00,4E,2800 WATERVIEW AVE,COMMON ASSAULT,Inside,NA,921,SOUTHERN,CHERRY HILL,-76.63470247,39.25923733,ROW/TOWNHOUSE-OCC,1
2/3/2020,17:00:00,6G,1400 FILBERT ST,LARCENY,Inside,NA,911,SOUTHERN,CURTIS BAY,-76.59132455,39.22518423,APT/CONDO - OCCUPIED,1
2/3/2020,10:00:00,6G,300 HORNEL ST,LARCENY,Inside,NA,232,SOUTHEAST,JOSEPH LEE,-76.54019117,39.29032114,ROW/TOWNHOUSE-OCC,1
2/3/2020,1:12:00,4E,600 STAMFORD RD,COMMON ASSAULT,Inside,NA,823,SOUTHWEST,WESTGATE,-76.70689872,39.29136516,ROW/TOWNHOUSE-OCC,1
2/3/2020,8:24:00,4C,2000 GRINNALDS AVE,AGG. ASSAULT,,OTHER,831,SOUTHWEST,MORRELL PARK,-76.65027718,39.26654785,,1
2/3/2020,13:10:00,6C,5100 SINCLAIR LN,LARCENY,Inside,NA,443,NORTHEAST,FRANKFORD,-76.54724848,39.32226722,RETAIL/SMALL BUSINES,1
2/3/2020,6:09:00,4E,3200 MCELDERRY ST,COMMON ASSAULT,Inside,NA,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.57209056,39.29819051,ROW/TOWNHOUSE-OCC,1
2/3/2020,19:15:00,3AF,700 S BROADWAY,ROBBERY - STREET,Outside,FIREARM,213,SOUTHEAST,FELLS POINT,-76.59354599,39.28332313,PARKING LOT-OUTSIDE,1
2/3/2020,22:14:00,7A,2300 SIDNEY AVE,AUTO THEFT,Outside,NA,921,SOUTHERN,WESTPORT,-76.63323186,39.2627274,STREET,1
2/3/2020,14:28:00,6J,4200 NICHOLAS AVE,LARCENY,Inside,NA,442,NORTHEAST,BELAIR-EDISON,-76.56293819,39.32820167,ROW/TOWNHOUSE-OCC,1
2/3/2020,15:38:00,6J,900 LEMMON ST,LARCENY,,NA,931,SOUTHERN,HOLLINS PARK,-76.63231164,39.28626381,,1
2/3/2020,5:30:00,6D,1100 W CROSS ST,LARCENY FROM AUTO,Outside,NA,932,SOUTHERN,WASHINGTON VILLAGE,-76.63106636,39.28170037,STREET,1
2/3/2020,13:25:00,9S,500 S BENTALOU ST,SHOOTING,Outside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,-76.65257234,39.28135352,STREET,1
2/3/2020,20:00:00,6D,100 S COLLINGTON AVE,LARCENY FROM AUTO,,NA,212,SOUTHEAST,BUTCHERS HILL,-76.5860586,39.29003821,,1
2/3/2020,13:25:00,1A,500 S BENTALOU ST,HOMICIDE,Outside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,-76.65257234,39.28135352,STREET,1
2/3/2020,13:10:00,7A,800 N BOND ST,AUTO THEFT,Outside,NA,323,EASTERN,GAY STREET,-76.5962606,39.30004557,PARKING LOT-OUTSIDE,1
2/3/2020,12:05:00,3B,2000 N WOLFE ST,ROBBERY - STREET,Inside,NA,312,EASTERN,SOUTH CLIFTON PARK,-76.59178535,39.31421962,ROW/TOWNHOUSE-OCC,1
2/3/2020,23:20:00,3AF,500 N CHARLES ST,ROBBERY - STREET,Outside,FIREARM,124,CENTRAL,MOUNT VERNON,-76.61560592,39.29575929,STREET,1
2/3/2020,22:00:00,3K,1600 N BENTALOU ST,ROBBERY - RESIDENCE,Inside,NA,723,WESTERN,COPPIN HEIGHTS/ASHBU,-76.65386609,39.3065837,ROW/TOWNHOUSE-OCC,1
2/3/2020,9:50:00,6E,2400 BELAIR RD,LARCENY,Outside,NA,431,NORTHEAST,BELAIR-EDISON,-76.57846241,39.31737048,PARKING LOT-OUTSIDE,1
2/3/2020,1:00:00,3AK,WARWICK AV & PRESBURY ST,ROBBERY - STREET,Outside,KNIFE,723,WESTERN,,-76.6570725,39.307599,STREET,1
2/3/2020,0:00:00,6D,1900 HOLLINS FERRY RD,LARCENY FROM AUTO,,NA,831,SOUTHWEST,MORRELL PARK,-76.64732411,39.26919399,,1
2/3/2020,22:00:00,7A,1700 MCKEAN AVE,AUTO THEFT,Outside,NA,734,WESTERN,SANDTOWN-WINCHESTER,-76.64727069,39.30793032,STREET,1
2/3/2020,3:53:00,4B,500 DOLPHIN ST,AGG. ASSAULT,Inside,KNIFE,123,CENTRAL,UPTON,-76.6275686,39.3010982,APT/CONDO - OCCUPIED,1
2/3/2020,6:15:00,5A,200 STONECROFT RD,BURGLARY,Inside,NA,823,SOUTHWEST,WESTGATE,-76.70743249,39.28067143,APT/CONDO - OCCUPIED,1
2/3/2020,22:00:00,6D,1800 WICKES AVE,LARCENY FROM AUTO,Outside,NA,831,SOUTHWEST,MORRELL PARK,-76.65645666,39.26466975,STREET,1
2/3/2020,13:00:00,5A,900 NORTH HILL RD,BURGLARY,,NA,412,NORTHEAST,,-76.60102349,39.33840364,,1
2/3/2020,0:40:00,4E,500 N EAST AVE,COMMON ASSAULT,Inside,NA,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.57221977,39.29762686,ROW/TOWNHOUSE-OCC,1
2/3/2020,1:15:00,4E,2500 SALEM ST,COMMON ASSAULT,Inside,NA,733,WESTERN,PENN NORTH,-76.64281873,39.31271034,ROW/TOWNHOUSE-OCC,1
2/3/2020,11:00:00,4E,1300 N LUZERNE AVE,COMMON ASSAULT,,NA,332,EASTERN,BEREA,-76.58128311,39.3063267,,1
2/3/2020,17:43:00,4E,700 N ROSEDALE ST,COMMON ASSAULT,Inside,NA,814,SOUTHWEST,FRANKLINTOWN ROAD,-76.66811309,39.29656978,ROW/TOWNHOUSE-OCC,1
2/3/2020,16:15:00,6E,5700 PLAINFIELD AVE,LARCENY,Outside,NA,444,NORTHEAST,FRANKFORD,-76.53951741,39.33940883,STREET,1
2/3/2020,9:00:00,5A,2900 N LOUDON AVE,BURGLARY,Inside,NA,624,NORTHWEST,WINDSOR HILLS,-76.68809581,39.31803547,ROW/TOWNHOUSE-OCC,1
2/3/2020,4:10:00,4E,400 S CONKLING ST,COMMON ASSAULT,Inside,NA,225,SOUTHEAST,HUDSON-HIGHLANDTOWN,-76.56725898,39.28735707,ROW/TOWNHOUSE-OCC,1
2/3/2020,13:15:00,3AO,200 S CLINTON ST,ROBBERY - STREET,,OTHER,225,SOUTHEAST,HUDSON-HIGHLANDTOWN,-76.57009577,39.28939533,,1
2/3/2020,13:16:00,3AK,2100 ANNAPOLIS RD,ROBBERY - STREET,,KNIFE,921,SOUTHERN,WESTPORT,-76.63238832,39.26572051,,1
2/2/2020,18:48:00,5B,1200 BONAPARTE AVE,BURGLARY,Inside,NA,312,EASTERN,EAST BALTIMORE MIDWA,-76.5998294,39.31538657,ROW/TOWNHOUSE-OCC,1
2/2/2020,4:09:00,4E,0 S ROSEDALE ST,COMMON ASSAULT,Inside,NA,835,SOUTHWEST,CARROLL-SOUTH HILTON,-76.66904486,39.28584682,ROW/TOWNHOUSE-OCC,1
2/2/2020,20:30:00,4E,700 N ROSEDALE ST,COMMON ASSAULT,Inside,NA,814,SOUTHWEST,FRANKLINTOWN ROAD,-76.66811441,39.29656508,OTHER - INSIDE,1
2/2/2020,0:49:00,4E,4900 CARMINE AVE,COMMON ASSAULT,Inside,NA,821,SOUTHWEST,FRANKLINTOWN,-76.70708174,39.30588045,APT/CONDO - OCCUPIED,1
2/2/2020,18:46:00,6D,4000 FREDERICK AVE,LARCENY FROM AUTO,Outside,NA,824,SOUTHWEST,IRVINGTON,-76.68295903,39.2816682,STREET,1
2/2/2020,4:43:00,4E,1700 MCCULLOH ST,COMMON ASSAULT,Inside,NA,123,CENTRAL,UPTON,-76.63187539,39.30575738,APT/CONDO - OCCUPIED,1
2/2/2020,22:15:00,4E,1700 N BROADWAY,COMMON ASSAULT,Inside,NA,314,EASTERN,BROADWAY EAST,-76.59480613,39.31000158,APT/CONDO - OCCUPIED,1
2/2/2020,20:41:00,4E,800 ASHLAND CT,COMMON ASSAULT,Outside,NA,324,EASTERN,OLDTOWN,-76.60565244,39.30049862,OTHER - OUTSIDE,1
2/2/2020,17:05:00,4E,1400 E OLIVER ST,COMMON ASSAULT,Inside,NA,314,EASTERN,OLIVER,-76.59964736,39.30720467,APT/CONDO - OCCUPIED,1
2/2/2020,8:00:00,6D,0 N PATTERSON PARK AVE,LARCENY FROM AUTO,Outside,NA,212,SOUTHEAST,PATTERSON PLACE,-76.58468009,39.29243602,ALLEY,1
2/2/2020,17:00:00,6E,1200 BAYARD ST,LARCENY,Outside,NA,932,SOUTHERN,WASHINGTON VILLAGE,-76.6360621,39.27898992,STREET,1
2/2/2020,20:10:00,3B,300 DREW ST,ROBBERY - STREET,Outside,NA,232,SOUTHEAST,JOSEPH LEE,-76.54401026,39.29046559,STREET,1
2/2/2020,20:00:00,6D,3900 GARRISON BLVD,LARCENY FROM AUTO,Outside,NA,621,NORTHWEST,DORCHESTER/GRAN-BARR,-76.68315146,39.33335495,STREET,1
2/2/2020,23:00:00,2A,3700 ELDORADO AVE,RAPE,,OTHER,622,NORTHWEST,DORCHESTER/GRAN-BARR,-76.69042255,39.33174536,,1
2/2/2020,11:00:00,3JF,1800 N FULTON AVE,ROBBERY - RESIDENCE,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,-76.64627052,39.30928997,ROW/TOWNHOUSE-OCC,1
2/2/2020,21:22:00,4D,2500 FRANCIS ST,AGG. ASSAULT,Inside,HANDS,733,WESTERN,PENN NORTH,-76.6432252,39.31384311,ROW/TOWNHOUSE-OCC,1
2/2/2020,20:00:00,4E,900 WILMOT CT,COMMON ASSAULT,Outside,NA,324,EASTERN,OLDTOWN,-76.60465634,39.29919608,STREET,1
2/2/2020,11:44:00,4E,1600 SPRUCE ST,COMMON ASSAULT,Inside,NA,911,SOUTHERN,CURTIS BAY,-76.58829983,39.22983517,ROW/TOWNHOUSE-OCC,1
2/2/2020,20:30:00,3AO,100 W FAYETTE ST,ROBBERY - STREET,Inside,OTHER,114,CENTRAL,DOWNTOWN,-76.61665493,39.29025755,HOTEL/MOTEL,1
2/2/2020,22:30:00,4E,4100 PASCAL AVE,COMMON ASSAULT,Inside,NA,911,SOUTHERN,CURTIS BAY,-76.59214873,39.22761121,ROW/TOWNHOUSE-OCC,1
2/2/2020,22:30:00,4E,4100 PASCAL AVE,COMMON ASSAULT,Inside,NA,911,SOUTHERN,CURTIS BAY,-76.59214873,39.22761121,ROW/TOWNHOUSE-OCC,1
2/2/2020,0:26:00,4E,0 E CROSS ST,COMMON ASSAULT,Inside,NA,942,SOUTHERN,FEDERAL HILL/MONTGOM,-76.61386507,39.27695391,TAVERN/NIGHT CLUB,1
2/2/2020,1:21:00,3AJF,600 N DECKER AVE,ROBBERY - CARJACKING,,FIREARM,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.57450711,39.29808763,,1
2/2/2020,12:04:00,3B,ST & E LOMBARD ST,ROBBERY - STREET,Outside,NA,111,CENTRAL,,-76.6108305,39.28788,STREET,1
2/2/2020,14:00:00,4B,700 N KENWOOD AVE,AGG. ASSAULT,,KNIFE,333,EASTERN,MADISON EASTEND,-76.57811909,39.29906544,,1
2/2/2020,1:55:00,3B,BELVEDERE AV & PARK HEIGHTS AV,ROBBERY - STREET,Outside,NA,633,NORTHWEST,,-76.6760085,39.349035,STREET,1
2/2/2020,1:16:00,4E,5300 TRAMORE RD,COMMON ASSAULT,Inside,NA,423,NORTHEAST,HARFORD-ECHODALE-PER,-76.56782873,39.3537933,ROW/TOWNHOUSE-OCC,1
2/2/2020,21:00:00,6D,400 N ELLWOOD AVE,LARCENY FROM AUTO,Outside,NA,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.57356383,39.296456,STREET,1
2/2/2020,0:49:00,4E,4900 CARMINE AVE,COMMON ASSAULT,Inside,NA,821,SOUTHWEST,FRANKLINTOWN,-76.70708174,39.30588045,APT/CONDO - OCCUPIED,1
2/2/2020,12:36:00,3CF,AV & UPLANDS PY,ROBBERY - COMMERCIAL,Outside,FIREARM,822,SOUTHWEST,,-76.697991,39.293055,STREET,1
2/2/2020,2:00:00,3AO,1000 N MOUNT ST,ROBBERY - STREET,,OTHER,724,WESTERN,SANDTOWN-WINCHESTER,-76.64450402,39.30031057,,1
2/2/2020,3:51:00,4B,3300 WOODRING AVE,AGG. ASSAULT,Inside,KNIFE,424,NORTHEAST,WOODRING,-76.54275278,39.36174328,ROW/TOWNHOUSE-OCC,1
2/2/2020,19:00:00,9S,700 MCCABE AV,SHOOTING,Outside,FIREARM,533,NORTHERN,WOODBERRY,-76.60683493,39.35246587,STREET,1
2/2/2020,2:55:00,1A,2200 W SARATOGA ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,-76.65174829,39.29190282,VEHICLE,1
2/2/2020,0:10:00,7A,3900 EDGEWOOD RD,AUTO THEFT,Outside,NA,625,NORTHWEST,EAST ARLINGTON,-76.67026754,39.33107971,STREET,1
2/2/2020,0:00:00,7A,7000 SURREY DR,AUTO THEFT,Outside,NA,631,NORTHWEST,FALLSTAFF,-76.7066201,39.36349516,STREET,1
2/2/2020,1:15:00,6A,1200 S CHARLES ST,LARCENY,Inside,NA,942,SOUTHERN,FEDERAL HILL/MONTGOM,-76.61433558,39.27555579,BAR,1
2/2/2020,9:25:00,6C,2500 GWYNNS FALLS PKWY,LARCENY,Inside,NA,731,WESTERN,MONDAWMIN,-76.65652336,39.3160898,OTHER - INSIDE,1
2/2/2020,16:30:00,5B,1700 E LANVALE ST,BURGLARY,Inside,NA,331,EASTERN,BROADWAY EAST,-76.59376847,39.30971466,ROW/TOWNHOUSE-OCC,1
2/2/2020,21:34:00,3AF,2400 PERRING MANOR RD,ROBBERY - STREET,Outside,FIREARM,,NORTHEAST,HARFORD-ECHODALE-PER,,,STREET,1
2/2/2020,12:22:00,6D,5400 FRANKFORD AVE,LARCENY FROM AUTO,Inside,NA,443,NORTHEAST,FRANKFORD,-76.54078207,39.32354413,RELIGIOUS INSTITUTI,1
2/2/2020,23:05:00,4C,100 E 25TH ST,AGG. ASSAULT,Inside,OTHER,512,NORTHERN,CHARLES VILLAGE,-76.61472424,39.31799879,APT/CONDO - OCCUPIED,1
2/2/2020,20:30:00,6G,3500 BEECH AVE,LARCENY,Inside,NA,531,NORTHERN,WYMAN PARK,-76.62673024,39.33026055,APT/CONDO - OCCUPIED,1
2/2/2020,19:00:00,3AF,2200 W COLD SPRING LN,ROBBERY - STREET,Outside,FIREARM,533,NORTHERN,WOODBERRY,-76.65194578,39.34380374,STREET,1
2/2/2020,18:50:00,4A,4800 CLAYBURY AVE,AGG. ASSAULT,,FIREARM,443,NORTHEAST,FRANKFORD,-76.54926202,39.31879968,,1
2/2/2020,18:00:00,6B,1100 SARGEANT ST,LARCENY,Outside,NA,932,SOUTHERN,WASHINGTON VILLAGE,-76.63387109,39.28269171,STREET,1
2/2/2020,16:30:00,4C,2000 N WOLFE ST,AGG. ASSAULT,Inside,OTHER,312,EASTERN,SOUTH CLIFTON PARK,-76.59178535,39.31421962,ROW/TOWNHOUSE-OCC,1
2/2/2020,22:30:00,6D,1100 CATHEDRAL ST,LARCENY FROM AUTO,Outside,NA,134,CENTRAL,MID-TOWN BELVEDERE,-76.61799239,39.30253174,STREET,1
2/2/2020,23:00:00,3AF,2400 FREDERICK AVE,ROBBERY - STREET,Outside,FIREARM,835,SOUTHWEST,SHIPLEY HILL,-76.65460392,39.28424739,STREET,1
2/2/2020,0:00:00,5A,4500 SCARLET OAK LN,BURGLARY,Inside,NA,822,SOUTHWEST,UPLANDS,-76.69257564,39.29139157,ROW/TOWNHOUSE-OCC,1
2/2/2020,8:00:00,6J,2500 W FAYETTE ST,LARCENY,Inside,NA,835,SOUTHWEST,SHIPLEY HILL,-76.65782271,39.28895494,ROW/TOWNHOUSE-OCC,1
2/2/2020,8:05:00,6G,5600 BELAIR RD,LARCENY,Inside,NA,426,NORTHEAST,FRANKFORD,-76.54766306,39.34080088,OTHER - INSIDE,1
2/2/2020,16:30:00,6E,2300 EUTAW PL,LARCENY,Outside,NA,133,CENTRAL,RESERVOIR HILL,-76.6353602,39.3117677,PARKING LOT-OUTSIDE,1
2/2/2020,18:30:00,6D,3900 BROOKLYN AVE,LARCENY FROM AUTO,,NA,913,SOUTHERN,BROOKLYN,-76.60223055,39.23262165,,1
2/2/2020,13:18:00,3B,2300 MARYLAND AVE,ROBBERY - STREET,Outside,NA,514,NORTHERN,CHARLES VILLAGE,-76.61823896,39.31527674,STREET,1
2/2/2020,18:00:00,6E,LN & BELAIR RD,LARCENY,Outside,NA,431,NORTHEAST,,-76.582134,39.314241,STREET,1
2/2/2020,20:00:00,6E,100 S HAVEN ST,LARCENY,Outside,NA,223,SOUTHEAST,BALTIMORE HIGHLANDS,-76.56277538,39.29119883,STREET,1
2/2/2020,22:00:00,6D,700 WASHINGTON BLVD,LARCENY FROM AUTO,Outside,NA,931,SOUTHERN,BARRE CIRCLE,-76.62620403,39.28349319,STREET,1
2/2/2020,18:00:00,6J,1200 SAINT PAUL ST APT 1,LARCENY,,NA,134,CENTRAL,MID-TOWN BELVEDERE,-76.61450815,39.30358686,,1
2/2/2020,5:04:00,4E,4000 MAYBERRY AVE,COMMON ASSAULT,Inside,NA,425,NORTHEAST,ROSEMONT AVENUE,-76.53575159,39.35443874,ROW/TOWNHOUSE-OCC,1
2/2/2020,12:50:00,3B,1800 WOODBOURNE AVE,ROBBERY - STREET,Outside,NA,415,NORTHEAST,LOCH RAVEN,-76.58096205,39.35543165,PARK,1
2/2/2020,0:30:00,7A,5000 HERRING RUN DR,AUTO THEFT,Outside,NA,421,NORTHEAST,LAURAVILLE,-76.57491315,39.35212579,STREET,1
2/2/2020,13:22:00,6D,5400 FRANKFORD AVE,LARCENY FROM AUTO,Inside,NA,443,NORTHEAST,FRANKFORD,-76.54078207,39.32354413,RELIGIOUS INSTITUTI,1
2/2/2020,0:54:00,4C,6400 LOCH RAVEN BLVD,AGG. ASSAULT,Inside,OTHER,414,NORTHEAST,,-76.58308992,39.37005881,ROW/TOWNHOUSE-OCC,1
2/2/2020,1:00:00,6D,3700 DOLFIELD AVE,LARCENY FROM AUTO,Outside,NA,625,NORTHWEST,DOLFIELD,-76.6780606,39.33816267,DRIVEWAY,1
2/2/2020,21:30:00,6G,700 ALICEANNA ST,LARCENY,Inside,NA,211,SOUTHEAST,INNER HARBOR,-76.60296057,39.28301578,APT/CONDO - OCCUPIED,1
2/2/2020,12:00:00,7A,AV & BONNER RD,AUTO THEFT,Outside,NA,623,NORTHWEST,,-76.6842255,39.322395,STREET,1
2/2/2020,8:15:00,6E,2400 EUTAW PL,LARCENY,Outside,NA,133,CENTRAL,RESERVOIR HILL,-76.6369671,39.31361003,PARKING LOT-OUTSIDE,1
2/2/2020,8:30:00,5A,5800 NARCISSUS AVE,BURGLARY,Inside,NA,632,NORTHWEST,GLEN,-76.68851957,39.3536932,ROW/TOWNHOUSE-OCC,1
2/2/2020,18:00:00,4C,3700 GLEN AVE,AGG. ASSAULT,Outside,OTHER,632,NORTHWEST,GLEN,-76.69080147,39.35429803,PORCH/DECK,1
2/2/2020,12:50:00,3B,2600 NORTHSHIRE DR,ROBBERY - STREET,Outside,NA,923,SOUTHERN,LAKELAND,-76.6436906,39.25702333,ALLEY,1
2/2/2020,8:37:00,4B,2400 E BIDDLE ST,AGG. ASSAULT,,KNIFE,331,EASTERN,BROADWAY EAST,-76.58351619,39.30479677,,1
2/2/2020,17:30:00,3AJF,2200 W COLD SPRING LN,ROBBERY - CARJACKING,,FIREARM,533,NORTHERN,WOODBERRY,-76.65194578,39.34380374,,1
2/2/2020,17:00:00,6D,700 CATOR AVE,LARCENY FROM AUTO,,NA,525,NORTHERN,PEN LUCY,-76.60615682,39.33911708,,1
